author,name,year,genres,annotation,s3_link,local_link
Куприн Александр Иванович,Козерогу Александру Рославлеву,1908,"['Стихотворение', 'Поэзия', 'Драматургия и поэзия']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1908_poe.txt,../data/Куприн Александр Иванович.Козерогу Александру Рославлеву.1908.txt
Куприн Александр Иванович,Козлиная жизнь,1917,"['Рассказ', 'Проза', 'Детская', 'Рассказы для детей, сказки и легенды']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_2296_kozlinaya_zhizn.txt,../data/Куприн Александр Иванович.Козлиная жизнь.1917.txt
Куприн Александр Иванович,Колесо времени,1929,"['Повесть', 'Проза', 'Повести и романы']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_0225.txt,../data/Куприн Александр Иванович.Колесо времени.1929.txt
Куприн Александр Иванович,Комедия дель Арте,1929,"['Очерк', 'Публицистика', 'Публицистика, воспоминания, критика']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1929_komediya.txt,../data/Куприн Александр Иванович.Комедия дель Арте.1929.txt
Куприн Александр Иванович,Комната-музей А. И. Куприна,1959,"['Очерк', 'Публицистика', 'Об авторе']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1959_muzey.txt,../data/Куприн Александр Иванович.Комната-музей А. И. Куприна.1959.txt
Куприн Александр Иванович,Конокрады,1903,"['Рассказ', 'Проза', 'Рассказы 1900 - 1909 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1640.txt,../data/Куприн Александр Иванович.Конокрады.1903.txt
Куприн Александр Иванович,Королевский парк,1911,"['Рассказ', 'Проза', 'Рассказы для детей, сказки и легенды']",Фантазия.,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_2020.txt,../data/Куприн Александр Иванович.Королевский парк.1911.txt
Куприн Александр Иванович,Костя Попов,1933,"['Рассказ', 'Проза', 'Рассказы 1918 - 1937 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1933_kostya_popov.txt,../data/Куприн Александр Иванович.Костя Попов.1933.txt
Куприн Александр Иванович,Кровавые лавры,1920,"['Статья', 'Публицистика', 'Публицистика, воспоминания, критика']",(А. В. Колчаку).,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1920_krovavye_lavry.txt,../data/Куприн Александр Иванович.Кровавые лавры.1920.txt
Куприн Александр Иванович,Кровать,1896,"['Рассказ', 'Проза', 'Рассказы 1889 - 1899 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1330.txt,../data/Куприн Александр Иванович.Кровать.1896.txt
Куприн Александр Иванович,Куда пойдем? Кому скажем?,1918,"['Статья', 'Публицистика', 'Публицистика, воспоминания, критика']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1918_kuda_poydem.txt,../data/Куприн Александр Иванович.Куда пойдем? Кому скажем?.1918.txt
Куприн Александр Иванович,Куприн А. И.: биобиблиографическая справка,1990,"['Статья', 'Справочная', 'Об авторе']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1550-1.txt,../data/Куприн Александр Иванович.Куприн А. И.: биобиблиографическая справка.1990.txt
Куприн Александр Иванович,Куст сирени,1894,"['Рассказ', 'Проза', 'Рассказы 1889 - 1899 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1070.txt,../data/Куприн Александр Иванович.Куст сирени.1894.txt
Куприн Александр Иванович,Лазурные берега,1913,"['Книга очерков', 'Публицистика', 'Путешествия', 'География', 'Очерки']",Глава I. Необходимое наставление для туристовГлава II. Географическое недоразумениеГлава III. За границейГлава IV. ВенаГлава V. ПеревалГлава VI. НиццаГлава VII. Монте-КарлоГлава VIII. Симье (Orniez)Глава X. Ницца пляшетГлава XI. БоксГлава XII. Средиземная забастовкаГлава XIII. ВиадержиоГлава XIV. БастиаГлава XV. МарсельГлава XVI. ПортГлава XVII. Старый городГлава XVIII. Остров ИфГлава XIX. Русский консулГлава XX. Венеция.,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_4084_lazurnye_berega.txt,../data/Куприн Александр Иванович.Лазурные берега.1913.txt
Куприн Александр Иванович,Лапта,1916,"['Очерк', 'Публицистика', 'Публицистика, воспоминания, критика']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1916_lapta.txt,../data/Куприн Александр Иванович.Лапта.1916.txt
Куприн Александр Иванович,Легенда,1906,"['Рассказ', 'Проза', 'Рассказы для детей, сказки и легенды']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1822.txt,../data/Куприн Александр Иванович.Легенда.1906.txt
Куприн Александр Иванович,Лейтенант фон Пляшке,1914,"['Пьеса', 'Драматургия', 'Драматургия и поэзия']",Водевиль.,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1914_leytenant.txt,../data/Куприн Александр Иванович.Лейтенант фон Пляшке.1914.txt
Куприн Александр Иванович,Леночка,1910,"['Рассказ', 'Проза', 'Рассказы 1910 - 1917 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1970.txt,../data/Куприн Александр Иванович.Леночка.1910.txt
Куприн Александр Иванович,Лесенка голубая,1926,"['Рассказ', 'Проза', 'Рассказы 1918 - 1937 годов']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1926_lesenka_golubaya.txt,../data/Куприн Александр Иванович.Лесенка голубая.1926.txt
Куприн Александр Иванович,Лики театральной России: Н. П. Рощин-Инсаров,1929,"['Очерк', 'Публицистика', 'Публицистика, воспоминания, критика']",,https://storage.yandexcloud.net/auth-def-2024/raw/kuprin_a_i_text_1929_roschin.txt,../data/Куприн Александр Иванович.Лики театральной России: Н. П. Рощин-Инсаров.1929.txt
